deviceid,devicephonenum,device_info,duration,caseid,branch_code,stage_code,stage,park,park_label,park_other,enumerator,enumerator_label,enumerator_1,enumerator_2,enumerator_3,enumerator_4,enumerator_5,enumerator_6,enumerator_7,enumerator_8,enumerator_9,enumerator_10,the_stage,a2,a2_label,a2_other,a3,a4,a5,a5_label,a5_other,a6,a7,a7_label,a8,a8_label,a8_1,a8_2,a8_3,a8_4,a8_5,a8_6,a8_7,a8_8,a8_9,a8_10,a8_99,a8_100,a8_other,p1_photo,b1,b2,branch_total_count,p2_photo,b3_count,setofb3,setofp3_photo_loop,setofb4,setofp4_photo_loop,setofc1,route_count,setofp5_photo_loop,r_count,setofr,c7,c7_label,c8,c8_label,c8_1,c8_2,c8_3,c8_4,c8_5,c8_6,c8_99,c8_100,c9_branch_loop_count,setofc9_branch_loop,setofp7_photo_loop,d11,d12,d13,d14,d2,d31,d32,d33,d34,d4,d5,d5_label,d5_1,d5_2,d5_3,d5_4,d5_5,d5_6,d5_7,d5_99,d5_100,d5_other,d6,d7,d7_label,d7_other,d8,d8_label,d8_1,d8_2,d8_3,d8_4,d8_5,d8_6,d8_7,d8_8,d8_9,d8_99,d8_100,d8_other,d9,d9_label,d10,v130,d11_label,d11_1,d11_2,d11_3,d11_4,d11_5,d11_6,d11_99,d11_100,d11c,d11f,d11_other,v143,d12_label,d12_1,d12_2,d12_3,d12_4,d12_5,d12_6,d12_99,d12_100,d12c,d12f,d12_other,p8_photo,p9_photo,formdef_version,key,submissiondate,starttime,endtime,date,respondent,stage_id,stage_name,branch_id,branch,taxi_park,_merge
357759081484347,,samsung|SM-G955U|9|SurveyCTO Collect 2.81.2 (3771098),957,,91.0,1.0,Salaama Munyonyo,Kibuye,Kibuye,,4 5 9,Gerald & Joviah & Sumaiya,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Salaama Munyonyo Stage,Secretary,Secretary,,1990.0,1975.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1727960553461.jpg,1.0,1.0,2,media/1727960564787.jpg,2,uuid:a56b16ab-0723-4b3a-baa3-bddcb5baf50b/B-B3,uuid:a56b16ab-0723-4b3a-baa3-bddcb5baf50b/B-p3_photo_loop,uuid:a56b16ab-0723-4b3a-baa3-bddcb5baf50b/B-B4,uuid:a56b16ab-0723-4b3a-baa3-bddcb5baf50b/B-p4_photo_loop,uuid:a56b16ab-0723-4b3a-baa3-bddcb5baf50b/C-C1,1,uuid:a56b16ab-0723-4b3a-baa3-bddcb5baf50b/C-p5_photo_loop,1,uuid:a56b16ab-0723-4b3a-baa3-bddcb5baf50b/C-R,No,No,,,,,,,,,,,2,uuid:a56b16ab-0723-4b3a-baa3-bddcb5baf50b/C-C9_branch_loop,uuid:a56b16ab-0723-4b3a-baa3-bddcb5baf50b/C-p7_photo_loop,74,90,-99.0,20.0,74.0,50.0,55.0,-99.0,8.0,50.0,1 2 99,Must have a driver permit & Must have been a conductor at the stage & Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Must have been at the stage for 9 years,3.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1727960734660.jpg,media/1727960741316.jpg,2407230723.0,uuid:a56b16ab-0723-4b3a-baa3-bddcb5baf50b,2024-10-03 09:06:24,2024-10-03 03:47:45,2024-10-03 09:05:45,2024-10-02,Respondent_517851,91,Salaama-Munyonyo,124,Salaama-Munyonyo,Kibuye,both
357759081484347,,samsung|SM-G955U|9|SurveyCTO Collect 2.81.2 (3771098),1983,,49.0,1.0,Mengo-Rubaga,Old Taxi Park,Old Taxi Park,,5 10,Joviah & Vivian,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,Mengo-Rubaga Stage,Secretary,Secretary,,2004.0,1960.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Mengo Rubaga-Busega,Yes,Yes,7,New Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,media/1725270930438.jpg,3.0,0.0,3,media/1725271012342.jpg,3,uuid:3828cf97-5f2d-4ef2-9ba1-416f16e7d919/B-B3,uuid:3828cf97-5f2d-4ef2-9ba1-416f16e7d919/B-p3_photo_loop,,,uuid:3828cf97-5f2d-4ef2-9ba1-416f16e7d919/C-C1,3,uuid:3828cf97-5f2d-4ef2-9ba1-416f16e7d919/C-p5_photo_loop,3,uuid:3828cf97-5f2d-4ef2-9ba1-416f16e7d919/C-R,No,No,,,,,,,,,,,3,,,100,120,80.0,90.0,20.0,80.0,120.0,75.0,75.0,18.0,1 2 99,Must have a driver permit & Must have been a conductor at the stage & Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,7 years as a conductor,8.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,Yes,Yes,5.0,4 6 99,No criminal record & Need to have been at the stage for ____ years & Other,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,,One,Stage member ID,1 2 3 6 99,Be a driver & Have a permit/driving license & Older than _____ & Need to have been at the stage for ____ years & Other,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,40 for chairman and vice chairman,8,Stage member ID,media/1725273695184.jpg,media/1725273705896.jpg,2407230723.0,uuid:3828cf97-5f2d-4ef2-9ba1-416f16e7d919,2024-09-02 09:54:18,2024-09-02 05:53:46,2024-09-02 06:42:05,2024-08-29,Respondent_909076,23,Mengo-Rubaga-Kosovo-Lusaze,63,Mengo-Rubaga at Old Taxi Park,Old Taxi Park,both
e912dcc7bdab73f5,,Itel|itel A665L|13|SurveyCTO Collect 2.81.2 (3771098),2154,,1.0,48.0,Kinawataka - Mbuya,Old Taxi Park,Old Taxi Park,,1 4 9,Claire & Gerald & Sumaiya,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,Kinawataka - Mbuya Stage,Chairperson,Chairperson,,2010.0,1995.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Bweyogerere A,Yes,Yes,8,Old Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,media/1725083207469.jpg,1.0,1.0,2,media/1725083234036.jpg,2,uuid:1153adcb-a10b-45e1-997a-a8e76eed2f8d/B-B3,uuid:1153adcb-a10b-45e1-997a-a8e76eed2f8d/B-p3_photo_loop,,,uuid:1153adcb-a10b-45e1-997a-a8e76eed2f8d/C-C1,1,uuid:1153adcb-a10b-45e1-997a-a8e76eed2f8d/C-p5_photo_loop,1,uuid:1153adcb-a10b-45e1-997a-a8e76eed2f8d/C-R,No,No,,,,,,,,,,,2,uuid:1153adcb-a10b-45e1-997a-a8e76eed2f8d/C-C9_branch_loop,uuid:1153adcb-a10b-45e1-997a-a8e76eed2f8d/C-p7_photo_loop,30,35,20.0,-99.0,25.0,25.0,25.0,15.0,-99.0,20.0,1 2 7,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,5.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,Yes,Yes,3.0,1 2,Be a driver & Have a permit/driving license,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,1 2,Be a driver & Have a permit/driving license,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,media/1725084619017.jpg,media/1725084637788.jpg,2407230723.0,uuid:1153adcb-a10b-45e1-997a-a8e76eed2f8d,2024-08-31 02:47:06,2024-08-31 01:44:50,2024-08-31 02:43:30,2024-08-30,Respondent_917097,48,Mbuya,61,Kinawatake-Mbuya,Old Taxi Park,both
665B1D11-2673-4244-885F-7BA73AF1E3C2,,Apple|iPhone|17.3.1|SurveyCTO Collect 2.80 (274730),5292,,2.0,3.0,Sembuule Wankulukuku,Kisenyi/Gwanda,Kisenyi/Gwanda,,5 7 9,Joviah & Olivia & Sumaiya,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Sembuule Wankulukuku Stage,Chairperson,Chairperson,,1988.0,1968.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1723263685588.jpg,4.0,0.0,4,media/1723275891774.jpg,4,uuid:0f78e9db-df6a-4fb8-bb19-fa478c6417b1/B-B3,uuid:0f78e9db-df6a-4fb8-bb19-fa478c6417b1/B-p3_photo_loop,,,uuid:0f78e9db-df6a-4fb8-bb19-fa478c6417b1/C-C1,3,uuid:0f78e9db-df6a-4fb8-bb19-fa478c6417b1/C-p5_photo_loop,3,uuid:0f78e9db-df6a-4fb8-bb19-fa478c6417b1/C-R,No,No,,,,,,,,,,,4,,,88,150,150.0,0.0,20.0,60.0,0.0,0.0,0.0,20.0,1 2 7 99,Must have a driver permit & Must have been a conductor at the stage & Must have previous work experience & Other,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,LC letter,5.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,,Yes,Yes,5.0,1 2 6,Be a driver & Have a permit/driving license & Need to have been at the stage for ____ years,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,,3,,1 2 4 5 6,Be a driver & Have a permit/driving license & No criminal record & Must have a family & Need to have been at the stage for ____ years,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,3,,media/1723266460885.jpg,media/1723266440382.jpg,2407230723.0,uuid:0f78e9db-df6a-4fb8-bb19-fa478c6417b1,2024-08-10 05:45:50,2024-08-10 00:14:53,2024-08-10 04:08:30,2024-08-08,Respondent_95251,3,Ssembule / Pastor Tom Mutundwe,22,Ssembule Wankulukuku,Kisenyi/Gwanda,both
2aa80707e1ac7359,,TCL|T610K|13|SurveyCTO Collect 2.81.2 (3771098),1969,,1.0,19.0,Salaama Munyonyo,Kisenyi/Gwanda,Kisenyi/Gwanda,,1 8,Claire & Rhoda,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,Salaama Munyonyo Stage,Chairperson,Chairperson,,2013.0,2013.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Salaama Munyonyo,Yes,Yes,8,Old Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,media/1723283961387.jpg,1.0,1.0,2,media/1723284005426.jpg,2,uuid:d5d93a42-c1cc-497b-9653-b165b2ae13bd/B-B3,uuid:d5d93a42-c1cc-497b-9653-b165b2ae13bd/B-p3_photo_loop,uuid:d5d93a42-c1cc-497b-9653-b165b2ae13bd/B-B4,uuid:d5d93a42-c1cc-497b-9653-b165b2ae13bd/B-p4_photo_loop,uuid:d5d93a42-c1cc-497b-9653-b165b2ae13bd/C-C1,1,uuid:d5d93a42-c1cc-497b-9653-b165b2ae13bd/C-p5_photo_loop,1,uuid:d5d93a42-c1cc-497b-9653-b165b2ae13bd/C-R,No,No,,,,,,,,,,,2,uuid:d5d93a42-c1cc-497b-9653-b165b2ae13bd/C-C9_branch_loop,uuid:d5d93a42-c1cc-497b-9653-b165b2ae13bd/C-p7_photo_loop,40,67,,,40.0,38.0,60.0,,,38.0,1 2 3 4 7 99,Must have a driver permit & Must have been a conductor at the stage & Must be a friend or relative of existing stage member & Must be referred by an existing stage member & Must have previous work experience & Other,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Discipline/ Good conduct,8.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1723284937405.jpg,media/1723284947758.jpg,2407230723.0,uuid:d5d93a42-c1cc-497b-9653-b165b2ae13bd,2024-08-10 11:31:38,2024-08-10 05:57:59,2024-08-10 07:13:05,2024-08-08,Respondent_928535,19,Salaama-Munyonyo,26,Salaama-Munyonyo,Kisenyi/Gwanda,both
0F717E25-0542-496A-9B46-40D56DB59F40,,Apple|iPhone|17.6.1|SurveyCTO Collect 2.80 (274730),3371,,5.0,8.0,Nateete-Busega-Entebbe-Kajjansi,Nateete,Nateete,,8 10,Rhoda & Vivian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Nateete-Busega-Entebbe-Kajjansi Stage,Other,Other,Vice chairperson,1998.0,1970.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1725880614884.jpg,7.0,2.0,9,media/1725880713500.jpg,9,uuid:9660dfa9-8eb3-4590-b8cf-f096bf25d6e1/B-B3,uuid:9660dfa9-8eb3-4590-b8cf-f096bf25d6e1/B-p3_photo_loop,,,uuid:9660dfa9-8eb3-4590-b8cf-f096bf25d6e1/C-C1,3,uuid:9660dfa9-8eb3-4590-b8cf-f096bf25d6e1/C-p5_photo_loop,3,uuid:9660dfa9-8eb3-4590-b8cf-f096bf25d6e1/C-R,No,No,,,,,,,,,,,9,uuid:9660dfa9-8eb3-4590-b8cf-f096bf25d6e1/C-C9_branch_loop,uuid:9660dfa9-8eb3-4590-b8cf-f096bf25d6e1/C-p7_photo_loop,700,1000,400.0,100.0,75.0,500.0,800.0,300.0,80.0,50.0,1 2 99,Must have a driver permit & Must have been a conductor at the stage & Other,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Good conduct,14.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 8 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Other,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,Coordinator,Yes,Yes,3.0,1 2 6 99,Be a driver & Have a permit/driving license & Need to have been at the stage for ____ years & Other,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,,5,Stage member,1 2 4 5 6,Be a driver & Have a permit/driving license & No criminal record & Must have a family & Need to have been at the stage for ____ years,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,,10,,media/1725882597097.jpg,media/1725882611973.jpg,2407230723.0,uuid:9660dfa9-8eb3-4590-b8cf-f096bf25d6e1,2024-09-09 09:45:12,2024-09-09 07:15:33,2024-09-09 09:44:26,2024-09-06,Respondent_167160,8,Entebbe,79,Nateete -Busega -Entebbe -Kajjansi,Nateete,both
3e91b3bc962f0796,,TECNO|TECNO KI5k|12|SurveyCTO Collect 2.81.2 (3771098),1719,,8.0,8.0,Entebbe,Bwaise,Bwaise,,1 7,Claire & Olivia,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,Entebbe Stage,Elder,Elder,,1999.0,1980.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1728298681868.jpg,8.0,2.0,10,media/1728298700334.jpg,10,uuid:de4170de-9dbc-4389-bbe7-7d4f57c5aaff/B-B3,uuid:de4170de-9dbc-4389-bbe7-7d4f57c5aaff/B-p3_photo_loop,,,uuid:de4170de-9dbc-4389-bbe7-7d4f57c5aaff/C-C1,2,uuid:de4170de-9dbc-4389-bbe7-7d4f57c5aaff/C-p5_photo_loop,2,uuid:de4170de-9dbc-4389-bbe7-7d4f57c5aaff/C-R,No,No,,,,,,,,,,,10,uuid:de4170de-9dbc-4389-bbe7-7d4f57c5aaff/C-C9_branch_loop,uuid:de4170de-9dbc-4389-bbe7-7d4f57c5aaff/C-p7_photo_loop,700,600,350.0,-99.0,20.0,550.0,500.0,320.0,-99.0,18.0,1 4 99,Must have a driver permit & Must be referred by an existing stage member & Other,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,National ID  LC letter,5.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,Yes,Yes,5.0,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Must be a registered stage member,1 2 3 4 6,Be a driver & Have a permit/driving license & Older than _____ & No criminal record & Need to have been at the stage for ____ years,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,35,10,,media/1728299808473.jpg,media/1728299820698.jpg,2407230723.0,uuid:de4170de-9dbc-4389-bbe7-7d4f57c5aaff,2024-10-07 07:43:18,2024-10-07 06:56:52,2024-10-07 07:38:06,2024-09-14,Respondent_821505,8,Entebbe,132,Entebbe,Bwaise,both
e912dcc7bdab73f5,,Itel|itel A665L|13|SurveyCTO Collect 2.81.2 (3771098),1972,,1.0,53.0,Ntinda,Other,Other,Nakawa,4 5 9,Gerald & Joviah & Sumaiya,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Ntinda  Stage,Branch Leader (but not one of the above),Branch Leader (but not one of the above),,2014.0,2000.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1725523394742.jpg,1.0,0.0,1,media/1725523422173.jpg,1,uuid:98951b2c-e65d-4e20-81e5-32cc77d8539d/B-B3,uuid:98951b2c-e65d-4e20-81e5-32cc77d8539d/B-p3_photo_loop,,,uuid:98951b2c-e65d-4e20-81e5-32cc77d8539d/C-C1,3,uuid:98951b2c-e65d-4e20-81e5-32cc77d8539d/C-p5_photo_loop,3,uuid:98951b2c-e65d-4e20-81e5-32cc77d8539d/C-R,No,No,,,,,,,,,,,1,,,50,80,-99.0,-99.0,30.0,30.0,50.0,-99.0,-99.0,30.0,1 99,Must have a driver permit & Other,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Must have a car,2.0,"First come, first serve on the day","First come, first serve on the day",,1 2 3 4 5 6 7 8 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Stage Master & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1725524864592.jpg,media/1725524876517.jpg,2407230723.0,uuid:98951b2c-e65d-4e20-81e5-32cc77d8539d,2024-09-05 04:39:43,2024-09-05 04:01:44,2024-09-05 04:38:24,2024-09-04,Respondent_114473,53,Ntinda,73,Ntinda,Nakawa,both
357759081484347,,samsung|SM-G955U|9|SurveyCTO Collect 2.81.2 (3771098),2464,,1.0,32.0,Kawempe Kagoma Kawanda Matugga,Old Taxi Park,Old Taxi Park,,5 7 9,Joviah & Olivia & Sumaiya,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,Kawempe Kagoma Kawanda Matugga Stage,Elder,Elder,,1980.0,1970.0,Founded by drivers who did not belong to an older stage,Founded by drivers who did not belong to an older stage,,,,,,,,,,,,,,,,,,,,media/1723883776813.jpg,1.0,2.0,3,media/1723883868311.jpg,3,uuid:06c83b5c-d103-42b2-8cce-f03bedf41cad/B-B3,uuid:06c83b5c-d103-42b2-8cce-f03bedf41cad/B-p3_photo_loop,uuid:06c83b5c-d103-42b2-8cce-f03bedf41cad/B-B4,uuid:06c83b5c-d103-42b2-8cce-f03bedf41cad/B-p4_photo_loop,uuid:06c83b5c-d103-42b2-8cce-f03bedf41cad/C-C1,2,uuid:06c83b5c-d103-42b2-8cce-f03bedf41cad/C-p5_photo_loop,2,uuid:06c83b5c-d103-42b2-8cce-f03bedf41cad/C-R,No,No,,,,,,,,,,,3,uuid:06c83b5c-d103-42b2-8cce-f03bedf41cad/C-C9_branch_loop,uuid:06c83b5c-d103-42b2-8cce-f03bedf41cad/C-p7_photo_loop,40,30,10.0,5.0,40.0,100.0,30.0,40.0,0.0,100.0,2 7,Must have been a conductor at the stage & Must have previous work experience,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,6.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 7 9,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Mobiliser & Elder Advisor,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,Yes,Yes,5.0,1 2 99,Be a driver & Have a permit/driving license & Other,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,,,Be on stage membership chart,1 2,Be a driver & Have a permit/driving license,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,media/1723886710396.jpg,media/1723886716848.jpg,2407230723.0,uuid:06c83b5c-d103-42b2-8cce-f03bedf41cad,2024-08-17 16:05:34,2024-08-17 04:34:18,2024-08-17 16:04:48,2024-08-17,Respondent_327053,32,Kawempe / Kawempe Kagoma Kawanda Matugga,35,Kawempe Kagoma Kawanda Matugga,Old Taxi Park,both
0F717E25-0542-496A-9B46-40D56DB59F40,,Apple|iPhone|17.6.1|SurveyCTO Collect 2.80 (274730),6074,,1.0,65.0,Buloba-Bulenga-Bujjuuko,Nateete,Nateete,,8 10,Rhoda & Vivian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,Buloba-Bulenga-Bujjuuko Stage,Elder,Elder,,2000.0,2000.0,"Originated from an older stage, split off","Originated from an older stage, split off",,Buloba-Bulenga,Yes,Yes,7,New Taxi Park,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,,media/1726131430922.jpg,2.0,0.0,2,media/1726131457175.jpg,2,uuid:1e1fce78-b430-4304-8293-f045e4e5a9b6/B-B3,uuid:1e1fce78-b430-4304-8293-f045e4e5a9b6/B-p3_photo_loop,,,uuid:1e1fce78-b430-4304-8293-f045e4e5a9b6/C-C1,1,uuid:1e1fce78-b430-4304-8293-f045e4e5a9b6/C-p5_photo_loop,1,uuid:1e1fce78-b430-4304-8293-f045e4e5a9b6/C-R,Yes,Yes,4,Opposition from other stages,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2,,,80,70,35.0,25.0,80.0,70.0,45.0,25.0,15.0,70.0,1 2 4 99,Must have a driver permit & Must have been a conductor at the stage & Must be referred by an existing stage member & Other,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,"National ID, LC Letter, 5 years of training at stage",12.0,Predetermined schedule before the day,Predetermined schedule before the day,,1 2 3 4 5 6 9 99,Chairperson & Vice Chairperson & Secretary & Treasurer & Welfare & Defence & Elder Advisor & Other,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,Conductor’s chairman,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1726137278747.jpg,media/1726137293222.jpg,2407230723.0,uuid:1e1fce78-b430-4304-8293-f045e4e5a9b6,2024-09-12 07:26:57,2024-09-12 04:55:38,2024-09-12 07:24:51,2024-09-11,Respondent_575466,65,Buloba -Bulenga -Bujjuko,85,Buloba -Bulenga -Bujjuko,Nateete,both
357759081484347,,samsung|SM-G955U|9|SurveyCTO Collect 2.81.2 (3771098),976,,1.0,95.0,Bukerere stage,Other,Other,Kireka taxi park,4 5 9,Gerald & Joviah & Sumaiya,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,Bukerere stage Stage,Branch Leader (but not one of the above),Branch Leader (but not one of the above),,1997.0,1997.0,"Originated from an older stage, formed as a separate, independent stage by their","Originated from an older stage, formed as a separate, independent stage by their leaders",,Namugongo,Yes,Yes,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Kireka,media/1728240343714.jpg,1.0,0.0,1,media/1728240358228.jpg,1,uuid:5e176645-be87-4cc6-9f42-b8b3e491b696/B-B3,uuid:5e176645-be87-4cc6-9f42-b8b3e491b696/B-p3_photo_loop,,,uuid:5e176645-be87-4cc6-9f42-b8b3e491b696/C-C1,2,uuid:5e176645-be87-4cc6-9f42-b8b3e491b696/C-p5_photo_loop,2,uuid:5e176645-be87-4cc6-9f42-b8b3e491b696/C-R,Yes,Yes,1 2,Not enough passengers & Poor road quality,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1,,,27,36,7.0,9.0,10.0,13.0,22.0,4.0,6.0,10.0,1 2,Must have a driver permit & Must have been a conductor at the stage,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6.0,"First come, first serve on the day","First come, first serve on the day",,99,Other,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,Supervisor,No,No,,,,,,,,,,,,,,,,,,,,,,,,,,,,media/1728241182744.jpg,media/1728241190159.jpg,2407230723.0,uuid:5e176645-be87-4cc6-9f42-b8b3e491b696,2024-10-07 02:47:53,2024-10-06 14:43:10,2024-10-07 02:47:25,2024-10-05,Respondent_828845,95,Bukerere,131,Bukerere,Kireka,both
